Agent,State,Starting Node,Ending Node
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,lifting,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[-100,0,120]","[100,0,-120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
2,searching,"[100,0,-120]","[-140,0,-180]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,delivering,"[0,0,-120]","[-180,0,40]"
